checklist_id,story_headline,story_lane,date,start_time,end_time,borough,route_or_location,editorial_priority,news_desk_status,confidence,assignment_score,permit_event_id,field_desk_link,coordinate_status
tvpp-9vvx:1044776@2026-08-16,Bolivian Day Parade,parade_march,2026-08-16,12:00,,Queens,69 ST between 37 AVE and 35 AVE  Queens,high,unchecked,permit_confirmed,300,1044776,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-16&borough=Queens,list_only
tvpp-9vvx:1045156@2026-08-16,Cultural Parade,heritage_cultural_parade,2026-08-16,10:00,,Queens,27109 80 AVENUE Queens,high,unchecked,permit_confirmed,300,1045156,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-16&borough=Queens,list_only
tvpp-9vvx:1045376@2026-08-23,Falun Dafa Parade,parade_march,2026-08-23,12:00,,Brooklyn,8 AVENUE between 66 STREET and 68 STREET  Brooklyn,high,unchecked,permit_confirmed,300,1045376,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-08-23&borough=Brooklyn,list_only
tvpp-9vvx:944907@2026-09-01,CDP Democratic Marathon Protests,fan_zone_major_civic,2026-09-01,13:30,15:00,Manhattan,Dag Hammarskjold Plaza: First Avenue Plaza,high,unchecked,permit_confirmed,300,944907,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-01&borough=Manhattan,map_ready
tvpp-9vvx:948787@2026-09-05,Janmastami Festival,pop_up_street_activation,2026-09-05,16:30,18:00,Queens,Major Mark Park: Major Mark Park,high,unchecked,permit_confirmed,300,948787,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-05&borough=Queens,map_ready
tvpp-9vvx:888174@2026-09-05,Rockaway Beach House Music festival,pop_up_street_activation,2026-09-05,17:00,21:00,Queens,Beach 17 Playground (O'Donohue Park): Beach 17th Street Performance Space,high,unchecked,permit_confirmed,300,888174,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-05&borough=Queens,map_ready
title:ferragosto@2026-09-13@bronx,Ferragosto,religious_procession_feast,2026-09-13,12:00,,Bronx,Arthur Avenue,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-13&borough=Bronx,list_only
tvpp-9vvx:917480@2026-09-19,Common Ground Festival,pop_up_street_activation,2026-09-19,12:00,18:00,Manhattan,"Morningside Park: West 113th St Picnic Area   ,Morningside Park: West 114th BBQ Area 03 ,Morningside Park: West 116th Street BBQ Area 04 ,Morningside Park: Morningside Park-Basketball-01",high,unchecked,permit_confirmed,300,917480,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-19&borough=Manhattan,map_ready
title:german-american steuben parade@2026-09-19@manhattan,German-American Steuben Parade,parade_march,2026-09-19,,,Manhattan,Fifth Avenue,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-19&borough=Manhattan,list_only
title:san gennaro processions and centennial programming@2026-09-19@manhattan,San Gennaro processions and centennial programming,religious_procession_feast,2026-09-19,,,Manhattan,Mulberry Street area,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-19&borough=Manhattan,list_only
title:african american day parade@2026-09-20@manhattan,African American Day Parade,heritage_cultural_parade,2026-09-20,,,Manhattan,Adam Clayton Powell Jr. Boulevard,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-20&borough=Manhattan,list_only
tvpp-9vvx:922115@2026-09-20,Washington Square Park Folk Festival,pop_up_street_activation,2026-09-20,13:00,17:00,Manhattan,Washington Square Park: Garibaldi Plaza,high,unchecked,permit_confirmed,300,922115,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-20&borough=Manhattan,map_ready
tvpp-9vvx:906960@2026-09-26,"Literacy Across Harlem March, Book Drive and Community Celebration",parade_march,2026-09-26,12:00,16:00,Manhattan,Marcus Garvey Park: Amphitheater,high,unchecked,permit_confirmed,300,906960,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Manhattan,map_ready
title:san gennaro grand procession@2026-09-26@manhattan,San Gennaro Grand Procession,religious_procession_feast,2026-09-26,14:00,,Manhattan,Mulberry Street area,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Manhattan,list_only
tvpp-9vvx:886926@2026-09-26,RUN ROCKAWAY BEACH HALF MARATHON  5K TUNE UP,fan_zone_major_civic,2026-09-26,06:00,12:00,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,high,unchecked,permit_confirmed,300,886926,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-09-26&borough=Queens,map_ready
tvpp-9vvx:935026@2026-10-03,Prohibition Jazz 16mm film festival,pop_up_street_activation,2026-10-03,20:00,22:00,Manhattan,Washington Square Park: Garibaldi Plaza,high,unchecked,permit_confirmed,300,935026,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-03&borough=Manhattan,map_ready
tvpp-9vvx:939783@2026-10-03,5th Annual Rockaway Dog Parade,parade_march,2026-10-03,12:00,14:00,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,high,unchecked,permit_confirmed,300,939783,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-03&borough=Queens,map_ready
tvpp-9vvx:922552@2026-10-03,Fall Festival,pop_up_street_activation,2026-10-03,13:00,16:00,Queens,Fort Totten Park: Parade Ground,high,unchecked,permit_confirmed,300,922552,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-03&borough=Queens,map_ready
title:pulaski day parade@2026-10-04@manhattan,Pulaski Day Parade,heritage_cultural_parade,2026-10-04,,,Manhattan,Fifth Avenue,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-04&borough=Manhattan,list_only
tvpp-9vvx:944908@2026-10-06,CDP Democratic Marathon Protests,fan_zone_major_civic,2026-10-06,13:30,15:00,Manhattan,Dag Hammarskjold Plaza: First Avenue Plaza,high,unchecked,permit_confirmed,300,944908,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-06&borough=Manhattan,map_ready
tvpp-9vvx:945786@2026-10-10,Run for United 5K,fan_zone_major_civic,2026-10-10,08:00,13:30,Manhattan,"Randall's Island Park: Flagpole Plaza and Lawns   ,Randall's Island Park: Harlem River Event Area ,Randall's Island Park: Park Paths and Roadways ,Randall's Island Park: Asphalt Pad",high,unchecked,permit_confirmed,300,945786,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-10&borough=Manhattan,map_ready
tvpp-9vvx:940940@2026-10-17,WBO Fall Festival,pop_up_street_activation,2026-10-17,12:00,16:00,Bronx,"Williamsbridge Oval: Soccer-01   ,Williamsbridge Oval: Track-01",high,unchecked,permit_confirmed,300,940940,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-17&borough=Bronx,map_ready
tvpp-9vvx:886925@2026-10-24,"RUN ROCKAWAY BEACH MARATHON, HALF MARTHON AND 5K",fan_zone_major_civic,2026-10-24,06:00,12:00,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,high,unchecked,permit_confirmed,300,886925,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-24&borough=Queens,map_ready
tvpp-9vvx:956461@2026-10-25,Halloween Dog Costume Parade,parade_march,2026-10-25,13:00,16:00,Manhattan,Stuyvesant Square: Flagpole Plaza East,high,unchecked,permit_confirmed,300,956461,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-25&borough=Manhattan,map_ready
tvpp-9vvx:903586@2026-10-25,Halloween 5k,fan_zone_major_civic,2026-10-25,08:00,10:00,Queens,Forest Park: Forest Park Drive (Race),high,unchecked,permit_confirmed,300,903586,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-10-25&borough=Queens,map_ready
tvpp-9vvx:944912@2026-11-03,CDP Democratic Marathon Protests,fan_zone_major_civic,2026-11-03,13:30,15:00,Manhattan,Dag Hammarskjold Plaza: First Avenue Plaza,high,unchecked,permit_confirmed,300,944912,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-03&borough=Manhattan,map_ready
tvpp-9vvx:1044216@2026-11-11,2026 New York City Veterans Day Parade,parade_march,2026-11-11,12:30,,Manhattan,WEST   24 STREET between 7 AVENUE and 6 AVENUE  Manhattan,high,unchecked,permit_confirmed,300,1044216,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-11&borough=Manhattan,list_only
tvpp-9vvx:886922@2026-11-14,RUN ROCKAWAY BEACH THANKSGIVING HALF MARATHON AND 5K,fan_zone_major_civic,2026-11-14,07:00,12:00,Queens,Rockaway Beach Boardwalk: Beach 108th Street,high,unchecked,permit_confirmed,300,886922,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-14&borough=Queens,map_ready
tvpp-9vvx:913543@2026-11-15,Manhattan Turkey Trot,fan_zone_major_civic,2026-11-15,10:00,11:00,Manhattan,"Randall's Island Park: Flagpole Plaza and Lawns   ,Randall's Island Park: Asphalt Pad ,Randall's Island Park: Park Paths and Roadways ,Randall's Island Park: Harlem River Event Area",high,unchecked,permit_confirmed,300,913543,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-15&borough=Manhattan,map_ready
tvpp-9vvx:906712@2026-11-25,UConn Marching Band,parade_march,2026-11-25,10:00,15:00,Manhattan,Central Park: Bandshell Plaza,high,unchecked,permit_confirmed,300,906712,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-25&borough=Manhattan,map_ready
tvpp-9vvx:903587@2026-11-26,Gratitude 5k,fan_zone_major_civic,2026-11-26,08:00,10:00,Queens,Forest Park: Forest Park Drive (Race),high,unchecked,permit_confirmed,300,903587,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-11-26&borough=Queens,map_ready
tvpp-9vvx:944917@2026-12-01,CDP Democratic Marathon Protests,fan_zone_major_civic,2026-12-01,13:30,15:00,Manhattan,Dag Hammarskjold Plaza: First Avenue Plaza,high,unchecked,permit_confirmed,300,944917,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-01&borough=Manhattan,map_ready
tvpp-9vvx:903588@2026-12-27,Jingle Jangle 5k,fan_zone_major_civic,2026-12-27,08:00,10:00,Queens,Forest Park: Forest Park Drive (Race),high,unchecked,permit_confirmed,300,903588,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-27&borough=Queens,map_ready
title:borough-based new year's eve events@2026-12-31@multi-borough,Borough-based New Year's Eve events,parade_march,2026-12-31,,,Multi-borough,Prospect Park and other annual sites,high,unchecked,strongly_supported,300,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-12-31,list_only
tvpp-9vvx:1054656@2026-07-18,Big Screen at The Battery: World Cup Bronze Final,parade_march,2026-07-18,17:00,,Manhattan,Woodland Lawn in The Battery,high,unchecked,permit_confirmed,220,1054656,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Manhattan,map_ready
tvpp-9vvx:2192731@2026-07-18,Big Screen at The Battery: World Cup Bronze Final,parade_march,2026-07-18,17:00,,Multi-borough,Woodland Lawn (in The Battery),high,unchecked,permit_confirmed,220,2192731,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,map_ready
tvpp-9vvx:1044076@2026-07-19,Free World Cup Watch Parties,parade_march,2026-07-19,00:01,,"Bx, Bk, Mn, Qn, SI",Watch parties across all five boroughs.,high,unchecked,permit_confirmed,220,1044076,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19,list_only
tvpp-9vvx:1054676@2026-07-19,Big Screen at The Battery: World Cup Final,parade_march,2026-07-19,15:00,,Manhattan,Woodland Lawn in The Battery,high,unchecked,permit_confirmed,220,1054676,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19&borough=Manhattan,map_ready
tvpp-9vvx:2192730@2026-07-19,Big Screen at The Battery: World Cup Final,parade_march,2026-07-19,15:00,,Multi-borough,Woodland Lawn (in The Battery),high,unchecked,permit_confirmed,220,2192730,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19,map_ready
tvpp-9vvx:2211152@2026-07-25,It's My Park at Parade Ground,parade_march,2026-07-25,10:00,,Multi-borough,Parade Ground,high,unchecked,permit_confirmed,200,2211152,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-25,map_ready
tvpp-9vvx:1054696@2026-07-18,Bike Ride to Waterfront Festival,pop_up_street_activation,2026-07-18,11:30,,Manhattan,Thomas Jefferson Park,high,unchecked,permit_confirmed,180,1054696,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Manhattan,map_ready
tvpp-9vvx:1062636@2026-07-18,Goatham Festival,pop_up_street_activation,2026-07-18,11:00,,Manhattan,148 Street Hudson River waterfront in Riverside Park,high,unchecked,permit_confirmed,180,1062636,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Manhattan,map_ready
tvpp-9vvx:1112276@2026-07-18,Waterfront Festival,pop_up_street_activation,2026-07-18,12:00,,Manhattan,East River Picnic Area in Randall's Island Park,high,unchecked,permit_confirmed,180,1112276,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Manhattan,map_ready
tvpp-9vvx:2123448@2026-07-18,Bike Ride to Waterfront Festival,pop_up_street_activation,2026-07-18,11:30,,Multi-borough,Thomas Jefferson Park,high,unchecked,permit_confirmed,180,2123448,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,map_ready
tvpp-9vvx:2158492@2026-07-18,Goatham Festival,pop_up_street_activation,2026-07-18,11:00,,Multi-borough,148 Street Hudson River waterfront (in Riverside Park),high,unchecked,permit_confirmed,180,2158492,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,map_ready
tvpp-9vvx:2123449@2026-07-18,Waterfront Festival,pop_up_street_activation,2026-07-18,12:00,,Multi-borough,East River Picnic Area (in Randall's Island Park),high,unchecked,permit_confirmed,180,2123449,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18,map_ready
tvpp-9vvx:1105676@2026-07-19,Sugar Hill Art Festival,pop_up_street_activation,2026-07-19,12:00,,Manhattan,Jackie Robinson Park -  Bandshell in Jackie Robinson Park,high,unchecked,permit_confirmed,180,1105676,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19&borough=Manhattan,map_ready
tvpp-9vvx:2201712@2026-07-19,Sugar Hill Art Festival,pop_up_street_activation,2026-07-19,12:00,,Multi-borough,Jackie Robinson Park -  Bandshell (in Jackie Robinson Park),high,unchecked,permit_confirmed,180,2201712,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-19,map_ready
tvpp-9vvx:1112636@2026-07-24,West Harlem Summer Jazz Festival,pop_up_street_activation,2026-07-24,18:00,,Manhattan,James Baldwin Lawn in St. Nicholas Park,high,unchecked,permit_confirmed,180,1112636,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-24&borough=Manhattan,list_only
tvpp-9vvx:2174476@2026-07-24,West Harlem Summer Jazz Festival,pop_up_street_activation,2026-07-24,18:00,,Multi-borough,"James Baldwin Lawn (in St. Nicholas Park),135th Street and St. Nicholas Avenue (in St. Nicholas Park)",high,unchecked,permit_confirmed,180,2174476,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-24,list_only
title:disability pride month: accessible art tour@2026-07-18@brooklyn,Disability Pride Month: Accessible Art Tour,fan_zone_major_civic,2026-07-18,12:00,13:00,Brooklyn,The Carousel in Prospect Park,high,unchecked,provisional,0,,https://setoxxx.github.io/nycif-field-desk/?v=civic-people-facing-v01&resetFilters=1&feeds=main&mode=all&assignment=1&date=2026-07-18&borough=Brooklyn,list_only
